Unnamed: 0,Unnamed: 0.1,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct,behav_score,is_correct
2880,2880,4062578554,77.0,12,2,4,1,0,0,1,1,1,1,2880,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5295051,0.5295051
2881,2881,4064183140,2.0,8,1,4,1,0,0,1,1,1,1,2881,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48993304,0.48993304
2882,2882,4064629538,2.0,9,1,5,1,0,0,1,1,1,1,2882,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43761304,0.43761304
2883,2883,4065127522,3.0,12,2,4,1,0,0,1,1,1,1,2883,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6163095,0.6163095
2884,2884,4068943673,31.0,4,2,4,1,0,0,0,0,1,0,2884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.34122947,0.34122947
2885,2885,4072109544,1.0,8,1,3,1,0,0,0,1,1,0,2885,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.81323797,0.81323797
2886,2886,4074514537,5.0,5,2,4,1,0,0,0,0,1,1,2886,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.57393795,0.57393795
2887,2887,4077340590,10.0,2,1,4,1,0,0,0,0,1,0,2887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47017846,0.47017846
2888,2888,4077468903,7.0,3,1,3,1,1,0,1,1,1,1,2888,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7160601,0.7160601
2889,2889,4078218459,2.0,7,1,4,1,0,0,1,1,1,1,2889,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52996135,0.52996135
2890,2890,4080449771,5.0,12,2,4,1,0,0,1,1,1,1,2890,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.64633256,0.64633256
2891,2891,4081536839,2.0,1,1,4,1,0,0,0,0,1,1,2891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5612728,0.5612728
2892,2892,4086159632,3.0,8,2,4,1,0,0,0,1,1,0,2892,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.5838944,0.5838944
2893,2893,4087276242,25.0,4,2,5,1,0,0,0,0,1,0,2893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.34732407,0.34732407
2894,2894,4089698241,1.0,9,1,5,1,0,0,0,0,1,0,2894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5258259,0.5258259
2895,2895,4091516711,1.0,14,2,5,1,1,1,1,1,1,1,2895,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43403202,0.43403202
2896,2896,4093654783,2.0,2,2,4,1,0,0,0,1,1,1,2896,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.44729787,0.44729787
2897,2897,4096784163,3.0,4,2,3,1,0,0,0,0,1,0,2897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7774408,0.7774408
2898,2898,4101371085,1.0,8,2,4,1,1,0,1,1,1,1,2898,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48445463,0.48445463
2899,2899,4102047704,22.0,3,1,4,1,0,0,0,0,1,0,2899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.3434793,0.3434793
2900,2900,4104597444,2.0,6,3,5,1,0,0,1,1,1,1,2900,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4253156,0.4253156
2901,2901,4106374455,11.0,5,1,4,1,0,0,0,0,1,0,2901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.44881552,0.44881552
2902,2902,4109871935,10.0,12,2,4,1,1,0,1,1,1,1,2902,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.41112944,0.41112944
2903,2903,4111674293,1.0,9,1,5,1,0,1,1,1,1,1,2903,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4384559,0.4384559
2904,2904,4114045031,49.0,1,1,4,1,0,0,0,0,1,1,2904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4088066,0.4088066
2905,2905,4114081185,12.0,10,1,4,1,0,0,1,1,1,1,2905,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.3970882,0.3970882
2906,2906,4114129251,1.0,6,2,4,1,0,0,0,0,1,0,2906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.54576963,0.54576963
2907,2907,4114165351,1.0,6,1,4,1,0,0,1,1,1,1,2907,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52985996,0.52985996
2908,2908,4114836872,1.0,6,2,4,1,0,0,1,1,1,1,2908,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5417481,0.5417481
2909,2909,4115574480,2.0,2,2,3,1,0,0,0,0,1,0,2909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.77852607,0.77852607
2910,2910,4115708531,1.0,10,2,3,1,0,0,0,0,1,1,2910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.8246263,0.8246263
2911,2911,4116869351,7.0,1,1,4,1,0,0,0,0,1,0,2911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.564657,0.564657
2912,2912,4119469005,1.0,6,3,4,1,0,0,1,1,1,1,2912,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5281206,0.5281206
2913,2913,4122887739,2.0,15,3,5,1,0,0,0,1,1,0,2913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43483487,0.43483487
2914,2914,4125199495,6.0,6,3,5,1,0,1,1,1,1,1,2914,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42816854,0.42816854
2915,2915,4125736716,1.0,4,1,5,1,0,0,1,1,1,1,2915,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4610501,0.4610501
2916,2916,4128426239,7.0,4,2,4,1,0,0,1,1,1,1,2916,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5374977,0.5374977
2917,2917,4130137667,1.0,3,3,4,1,0,0,0,1,1,0,2917,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53125876,0.53125876
2918,2918,4131940086,3.0,5,1,4,1,0,0,1,1,1,1,2918,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5096542,0.5096542
2919,2919,4137082058,1.0,7,1,4,1,0,0,0,0,1,0,2919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.56113315,0.56113315
2920,2920,4137462417,14.0,14,2,4,1,0,1,0,1,1,0,2920,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.34953374,0.34953374
2921,2921,4137986103,3.0,3,3,4,1,0,0,0,0,1,0,2921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6162639,0.6162639
2922,2922,4138105789,1.0,6,3,4,1,0,0,0,1,1,0,2922,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52644575,0.52644575
2923,2923,4138122648,1.0,9,1,4,1,0,0,0,0,1,0,2923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.65732944,0.65732944
2924,2924,4138582263,3.0,6,3,4,1,0,0,0,0,1,0,2924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.60362405,0.60362405
2925,2925,4139632059,5.0,1,1,5,1,1,0,1,1,1,1,2925,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.49851307,0.49851307
2926,2926,4141282887,2.0,12,2,4,1,0,0,0,0,1,0,2926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.72432107,0.72432107
2927,2927,4142973973,1.0,9,1,5,1,0,0,0,0,1,0,2927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5258259,0.5258259
2928,2928,4146170629,6.0,8,1,4,1,0,0,0,1,1,0,2928,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48842844,0.48842844
2929,2929,4151245247,3.0,15,1,3,1,0,0,1,1,1,1,2929,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.660793,0.660793
2930,2930,4152114861,3.0,6,2,4,1,1,0,1,1,1,1,2930,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53945845,0.53945845
2931,2931,4152979595,2.0,2,2,4,1,0,0,0,0,1,0,2931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6042478,0.6042478
2932,2932,4156769995,26.0,12,1,5,1,0,0,0,0,1,0,2932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.27188063,0.27188063
2933,2933,4158815174,1.0,8,2,5,1,0,0,1,1,1,1,2933,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.33965418,0.33965418
2934,2934,4159085705,2.0,2,1,5,1,0,0,1,1,1,1,2934,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41126886,0.41126886
2935,2935,4160005455,1.0,14,2,4,1,1,1,1,1,1,1,2935,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6241305,0.6241305
2936,2936,4160712844,1.0,7,1,5,1,0,0,0,1,1,1,2936,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.36895332,0.36895332
2937,2937,4161827634,2.0,1,1,4,1,0,0,0,1,1,0,2937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48318604,0.48318604
2938,2938,4164516289,5.0,1,1,4,1,0,0,0,0,1,0,2938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5950327,0.5950327
2939,2939,4167845760,2.0,1,1,4,1,0,0,0,0,1,0,2939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.61145914,0.61145914
2940,2940,4168229219,5.0,2,2,4,1,0,1,1,1,1,1,2940,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53300995,0.53300995
2941,2941,4169682293,4.0,3,3,4,1,0,0,0,0,1,0,2941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.641378,0.641378
2942,2942,4170083831,2.0,6,2,4,1,1,0,0,0,1,0,2942,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.60272473,0.60272473
2943,2943,4172703394,1.0,10,2,3,1,0,0,1,1,1,1,2943,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.79473066,0.79473066
2944,2944,4173205802,1.0,10,2,4,1,0,0,1,1,1,1,2944,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.58623517,0.58623517
2945,2945,4173387758,11.0,8,2,4,1,0,0,1,1,1,1,2945,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4859976,0.4859976
2946,2946,4174996812,27.0,6,2,4,1,0,0,1,1,1,1,2946,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.42936787,0.42936787
2947,2947,4177005813,7.0,2,2,5,1,0,0,1,1,1,1,2947,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4394599,0.4394599
2948,2948,4180492140,2.0,3,1,5,1,0,0,0,0,1,0,2948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47994658,0.47994658
2949,2949,4182163561,2.0,5,1,4,1,0,0,0,1,1,0,2949,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5354853,0.5354853
2950,2950,4183137544,1.0,5,1,5,1,0,0,0,0,1,0,2950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.46180883,0.46180883
2951,2951,4185386862,2.0,12,2,3,1,0,0,1,1,1,1,2951,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7802676,0.7802676
2952,2952,4186229322,3.0,6,1,4,1,0,0,1,1,1,1,2952,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.49777082,0.49777082
2953,2953,4187881989,1.0,14,1,4,1,0,1,1,1,1,1,2953,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5859383,0.5859383
2954,2954,4188917939,2.0,1,1,4,1,0,0,0,0,1,0,2954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.61145914,0.61145914
2955,2955,4189920493,1.0,3,1,5,1,0,0,0,0,1,0,2955,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4728778,0.4728778
2956,2956,4190783584,4.0,4,1,5,1,0,0,1,1,1,1,2956,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4618731,0.4618731
2957,2957,4194826692,3.0,9,3,5,1,0,0,1,1,1,1,2957,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4604457,0.4604457
2958,2958,4197952550,1.0,2,1,4,1,0,1,1,1,1,1,2958,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47949073,0.47949073
2959,2959,4201392971,1.0,10,2,4,1,0,0,0,0,1,0,2959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6801099,0.6801099
2960,2960,4201799124,4.0,3,3,4,1,0,1,1,1,1,1,2960,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5744224,0.5744224
2961,2961,4204946610,4.0,2,2,4,1,0,0,1,1,1,1,2961,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5494218,0.5494218
2962,2962,4205466618,10.0,4,1,4,1,0,0,0,0,1,0,2962,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.25,0.25,0.43644866,0.43644866
2963,2963,4206225476,5.0,6,2,4,1,0,0,1,1,1,1,2963,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.566194,0.566194
2964,2964,4207293296,16.0,15,1,4,1,0,1,1,1,1,1,2964,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.32055408,0.32055408
2965,2965,4209512014,18.0,2,2,4,1,1,0,1,1,1,1,2965,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4138249,0.4138249
2966,2966,4210628221,1.0,3,3,4,1,0,0,0,0,1,0,2966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
2967,2967,4213716863,3.0,4,1,5,1,0,0,1,1,1,1,2967,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0.2,0.2,0.41357836,0.41357836
2968,2968,4214719779,4.0,2,1,5,1,0,1,1,1,1,1,2968,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.51214033,0.51214033
2969,2969,4215655419,2.0,7,1,5,1,0,0,1,1,1,1,2969,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.3878232,0.3878232
2970,2970,4216075949,1.0,11,1,4,1,1,0,0,0,1,1,2970,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6352953,0.6352953
2971,2971,4216890167,2.0,15,1,4,1,0,0,1,1,1,1,2971,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5397912,0.5397912
2972,2972,4220095617,2.0,4,2,5,1,0,1,1,1,1,1,2972,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5042999,0.5042999
2973,2973,4221499848,58.0,2,2,3,1,0,0,0,0,1,0,2973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.43485668,0.43485668
2974,2974,4223239871,5.0,3,1,5,1,0,0,0,0,1,0,2974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47863638,0.47863638
2975,2975,4227624342,1.0,12,2,3,1,0,0,1,1,1,1,2975,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.78268695,0.78268695
2976,2976,4228778223,7.0,3,1,5,1,0,0,0,0,1,0,2976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.46437657,0.46437657
2977,2977,4234391642,2.0,10,2,3,1,0,0,1,1,1,1,2977,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.76849425,0.76849425
2978,2978,4236032584,3.0,2,2,4,1,0,0,1,1,1,1,2978,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.476676,0.476676
2979,2979,4236557381,1.0,8,1,4,1,0,0,0,1,1,0,2979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5418107,0.5418107
2980,2980,4236796906,4.0,12,1,4,1,1,0,1,1,1,1,2980,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.60630786,0.60630786
2981,2981,4237571602,6.0,2,2,4,1,0,0,0,0,1,0,2981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5713497,0.5713497
2982,2982,4238373698,3.0,15,1,5,1,0,1,1,1,1,1,2982,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43582383,0.43582383
2983,2983,4239795352,1.0,9,1,5,1,0,0,0,0,1,0,2983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5258259,0.5258259
2984,2984,4241093889,1.0,2,2,5,1,1,1,1,1,1,1,2984,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.45508385,0.45508385
2985,2985,4241535369,14.0,14,2,4,1,0,1,1,1,1,1,2985,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.33914444,0.33914444
2986,2986,4243630152,3.0,7,1,5,1,0,0,1,1,1,1,2986,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.38899288,0.38899288
2987,2987,4243963513,1.0,4,1,5,1,0,0,1,1,1,1,2987,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4610501,0.4610501
2988,2988,4245668357,2.0,8,2,4,1,0,0,0,0,1,0,2988,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.6980169,0.6980169
2989,2989,4246625368,2.0,1,1,5,1,0,0,1,1,1,1,2989,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41727743,0.41727743
2990,2990,4248539158,3.0,20,2,3,1,0,0,1,1,1,1,2990,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.60404485,0.60404485
2991,2991,4249377051,2.0,2,2,3,1,0,0,1,1,1,1,2991,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.70660764,0.70660764
2992,2992,4249612180,1.0,5,2,4,1,0,0,1,1,1,1,2992,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.56558114,0.56558114
2993,2993,4251422504,3.0,8,2,3,1,0,0,1,1,1,1,2993,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7067779,0.7067779
2994,2994,4251429295,3.0,11,2,5,1,0,0,0,1,1,0,2994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4787594,0.4787594
2995,2995,4253836650,1.0,6,2,4,1,1,0,1,1,1,1,2995,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5417481,0.5417481
2996,2996,4258105851,1.0,8,2,4,1,0,0,0,0,1,0,2996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.62376225,0.62376225
2997,2997,4258371993,2.0,6,1,5,1,0,0,0,1,1,0,2997,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.3803063,0.3803063
2998,2998,4259175586,1.0,3,3,4,1,0,0,0,0,1,0,2998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
2999,2999,4262782623,1.0,3,3,4,1,0,0,0,0,1,0,2999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
3000,3000,4263351523,1.0,6,2,4,1,0,0,1,1,1,1,3000,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5417481,0.5417481
3001,3001,4263696356,1.0,10,2,4,1,0,0,0,0,1,0,3001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6801099,0.6801099
3002,3002,4264103865,2.0,12,2,4,1,0,0,0,0,1,0,3002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.72432107,0.72432107
3003,3003,4265652476,3.0,6,2,3,1,0,0,1,1,1,1,3003,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7310218,0.7310218
3004,3004,4266771549,1.0,2,1,5,1,0,1,0,1,1,0,3004,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.48490644,0.48490644
3005,3005,4267092498,9.0,6,2,5,1,0,1,1,1,1,1,3005,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.3146731,0.3146731
3006,3006,4267138640,1.0,4,1,4,1,0,1,1,1,1,1,3006,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55728644,0.55728644
3007,3007,4268021327,1.0,11,2,5,1,0,0,0,1,1,1,3007,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.433397,0.433397
3008,3008,4268459318,12.0,6,3,5,1,0,0,1,1,1,1,3008,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.25311598,0.25311598
3009,3009,4268513553,1.0,2,1,5,1,0,0,0,0,1,0,3009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4494927,0.4494927
3010,3010,4271573601,1.0,9,1,5,1,0,0,0,0,1,0,3010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5258259,0.5258259
3011,3011,4273385835,2.0,10,2,4,1,0,0,0,0,1,0,3011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.7175199,0.7175199
3012,3012,4275525704,1.0,4,1,4,1,0,0,0,0,1,0,3012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5658404,0.5658404
3013,3013,4276290502,2.0,13,1,4,1,0,0,0,0,1,0,3013,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.70927924,0.70927924
3014,3014,4278042859,1.0,8,2,4,1,0,0,0,0,1,0,3014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.62376225,0.62376225
3015,3015,4278186842,1.0,3,3,4,1,0,0,0,0,1,0,3015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
3016,3016,4279811081,1.0,15,3,5,1,0,0,1,1,1,1,3016,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.5010241,0.5010241
